adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,incident_family,accused_driver_number,affected_driver_numbers,location_model_reviewed,lap_model_reviewed,incident_lap_candidate,incident_lap_basis,incident_lap_window_min,incident_lap_window_max,possible_accused_laps,clock_lower_utc,clock_upper_utc,clock_mapping_basis,referral_episode_id,referral_link_status,referral_link_score,message_lap_upper_bound,message_lap_last,race_control_process_statuses,race_control_messages_json,first_lap_candidate,wet_track_candidate,safety_car_restart_candidate,attacker_line_candidate,overlap_candidate,corner_phase_candidate,control_error_candidate,context_evidence_json,context_review_status,timing_review_status,context_reviewer_id,context_reviewed_at,context_review_notes
adjudication-seed-fia-2023-lvs-477cbe1a4d5c-01,adj-d7ab78271e2eba13,incident-src-d7ab78271e2eba13,fia-2023-lvs-477cbe1a4d5c,2023-lvs,Race,forcing_off_track,1,16,Turn 1,,1,race_control_explicit_lap_candidate_link,1,1,1,2023-11-19T06:04:00+00:00,2023-11-19T06:05:00+00:00,fia_clock_lap_interval,referral-f1a1dee5e19ac4c3,candidate_pending_review,10.0,8.0,8.0,sanction_announced,"[""FIA STEWARDS: LAP 1 TURN 1 INCIDENT 5 SECOND TIME PENALTY FOR CAR 1 (VER) - FORCING ANOTHER DRIVER OFF THE TRACK""]",True,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""Car 1 appeared to miss the apex of Turn 1, did not follow the racing line and consequently forced Car 16 off the track""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-lvs-a4a270ae6fd0-01,adj-13ca9edd8c45db6f,incident-src-13ca9edd8c45db6f,fia-2023-lvs-a4a270ae6fd0,2023-lvs,Race,causing_collision,63,1,Turn 12,,25,fia_incident_clock_single_lap_interval,25,25,25,2023-11-19T06:49:00+00:00,2023-11-19T06:50:00+00:00,fia_clock_lap_interval,referral-6ec078881720fbf5,high_confidence_algorithmic,15.0,27.0,28.0,noted|investigation|sanction_announced,"[""TURN 12 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - CAUSING A COLLISION""]",False,False,False,unknown,alongside,apex,False,"{""corner_phase"": [""Car 1 was gaining on Car 63 on the approach to Turn 12, and had a significant portion of the car alongside Car 63 at the apex.""], ""overlap"": [""Car 1 was gaining on Car 63 on the approach to Turn 12, and had a significant portion of the car alongside Car 63 at the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mco-4b0df1c86e92-01,adj-dddf2d8d47ab0fc0,incident-src-dddf2d8d47ab0fc0,fia-2023-mco-4b0df1c86e92,2023-mco,Race,causing_collision,27,,Turn 6,,1,fia_incident_clock_single_lap_interval,1,1,1,2023-05-28T13:03:00+00:00,2023-05-28T13:04:00+00:00,fia_clock_lap_interval,referral-4e46caea8d8ce0ce,candidate_pending_review,12.0,2.0,5.0,noted|investigation|sanction_announced,"[""TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - CAUSING A COLLISION""]",True,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Hulkenberg caused a collision on the inside of Turn 6 on the first lap.""], ""first_lap"": [""Hulkenberg caused a collision on the inside of Turn 6 on the first lap."", ""The Stewards considered that as he dove in and was unable to control the car and was not forced there by any other car this does not get the benefit of the doubt of a first lap incident.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mco-714f0af99f3c-01,adj-fbe0c3835d72fcf2,incident-src-fbe0c3835d72fcf2,fia-2023-mco-714f0af99f3c,2023-mco,Race,unsafe_rejoin,63,11,Turn 5,,55,fia_incident_clock_single_lap_interval,55,55,55,2023-05-28T14:15:00+00:00,2023-05-28T14:16:00+00:00,fia_clock_lap_interval,referral-2669d9532a4afad7,high_confidence_algorithmic,15.0,58.0,59.0,noted|investigation|sanction_announced,"[""TURN 5 INCIDENT INVOLVING CARS 63 (RUS) AND 11 (PER) NOTED - UNSAFE REJOIN"", ""FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 63 (RUS) AND 11 (PER) UNDER INVESTIGATION - UNSAFE REJOIN"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - UNSAFE REJOIN""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mex-1b2fb3ec7748-01,adj-dc4289d79e963b95,incident-src-dc4289d79e963b95,fia-2023-mex-1b2fb3ec7748,2023-mex,Race,causing_collision,81,22,Turn 1,,,unresolved,48,49,48|49,2023-10-29T21:34:00+00:00,2023-10-29T21:35:00+00:00,fia_clock_lap_interval,referral-92d0632d352eb40b,high_confidence_algorithmic,15.0,71.0,71.0,no_further_action,"[""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION""]",False,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""The cars collided prior to the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mex-35cdf2b38073-01,adj-34174de921925489,incident-src-34174de921925489,fia-2023-mex-35cdf2b38073,2023-mex,Race,causing_collision,22,81,Turn 1,,,unresolved,48,49,48|49,2023-10-29T21:34:00+00:00,2023-10-29T21:35:00+00:00,fia_clock_lap_interval,referral-92d0632d352eb40b,high_confidence_algorithmic,15.0,71.0,71.0,no_further_action,"[""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION""]",False,False,False,unknown,unknown,apex,False,"{""corner_phase"": [""The cars collided prior to the apex.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mex-6b86d52dd897-01,adj-2d49e6748d813e58,incident-src-2d49e6748d813e58,fia-2023-mex-6b86d52dd897,2023-mex,Race,causing_collision,22,81,"Turns 2, 1, 3",,,unresolved,47,48,47|48,2023-10-29T21:33:00+00:00,2023-10-29T21:34:00+00:00,fia_clock_lap_interval,referral-92d0632d352eb40b,high_confidence_algorithmic,13.0,71.0,71.0,no_further_action,"[""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION""]",False,False,False,unknown,alongside,apex|exit,False,"{""corner_phase"": [""Car 81 was in front at the apex of Turn 2, then moves slightly to the left on the exit, as Car 22 is moving towards the entry to Turn 3 and a minor collision occurs."", ""Car 81 was in front at the apex of Turn 2, then moves slightly to the left on the exit, as Car 22 is moving towards the entry to Turn 3 and a minor collision occurs.""], ""overlap"": [""Both cars had been fighting for position side by side from Turn 1.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mex-8f576b6655ce-01,adj-2e96bcd611e65b6d,incident-src-2e96bcd611e65b6d,fia-2023-mex-8f576b6655ce,2023-mex,Race,causing_collision,77,18,Turn 13,,66,fia_incident_clock_single_lap_interval,66,66,66,2023-10-29T21:59:00+00:00,2023-10-29T22:00:00+00:00,fia_clock_lap_interval,referral-2aba8b3f9466325c,candidate_pending_review,11.0,68.0,68.0,noted|post_session_investigation,"[""TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 77 (BOT) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",False,False,False,unknown,unknown,exit,False,"{""corner_phase"": [""On the exit of the turn, Car 77 ran wide and as it attempted to return to the racing line, collided with Car 18 which was ahead of Car 77.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-mex-9aa5ef85abc1-01,adj-ad1abaf93ca48981,incident-src-ad1abaf93ca48981,fia-2023-mex-9aa5ef85abc1,2023-mex,Race,causing_collision,81,22,"Turns 2, 1, 3",,,unresolved,47,48,47|48,2023-10-29T21:33:00+00:00,2023-10-29T21:34:00+00:00,fia_clock_lap_interval,referral-92d0632d352eb40b,high_confidence_algorithmic,13.0,71.0,71.0,no_further_action,"[""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 81 (PIA) NO FURTHER ACTION - CAUSING A COLLISION""]",False,False,False,unknown,alongside,apex|exit,False,"{""corner_phase"": [""Car 81 was in front at the apex of Turn 2, then moves slightly to the left on the exit, as Car 22 is moving towards the entry to Turn 3 and a minor collision occurs."", ""Car 81 was in front at the apex of Turn 2, then moves slightly to the left on the exit, as Car 22 is moving towards the entry to Turn 3 and a minor collision occurs.""], ""overlap"": [""Both cars had been fighting for position side by side from Turn 1.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-ned-26a60af9f412-01,adj-43692d4605090feb,incident-src-43692d4605090feb,fia-2023-ned-26a60af9f412,2023-ned,Race,causing_collision,22,,,,,unresolved,51,52,51|52,2023-08-27T14:15:00+00:00,2023-08-27T14:16:00+00:00,fia_clock_lap_interval,referral-e53215989816aca5,candidate_pending_review,12.0,54.0,63.0,noted|investigation|sanction_announced,"[""TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION""]",False,False,False,ambiguous_both_lines_mentioned,unknown,unknown,False,"{""attacker_line"": [""Tsunoda was on the dirty inside line and having braked later he then understeered into Russell."", ""Russell was overtaking on the outside of Tsunoda on the front straight and into turn one.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-qat-04250e16f5a2-01,adj-f5b1f1c51a022137,incident-src-f5b1f1c51a022137,fia-2023-qat-04250e16f5a2,2023-qat,Race,causing_collision,44,63,Turn 1,1,1,model_reviewed_source_or_timing,1,1,1,2023-10-08T17:03:00+00:00,2023-10-08T17:04:00+00:00,fia_clock_lap_interval,referral-03dadc373d8e923f,high_confidence_algorithmic,13.0,2.0,3.0,noted|post_session_investigation,"[""TURN 1 INCIDENT INVOLVING CAR 44 (HAM) NOTED - CROSSING THE TRACK"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - CROSSING THE TRACK"", ""TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 63 (RUS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",True,False,False,unknown,unknown,unknown,False,"{""first_lap"": [""Whilst the argument can be made that Car 44 was predominantly at fault, the Stewards, taking into account that the incident happened in Lap 1 and several cars were involved, determine that the incident is considered as a typical “Lap 1, Turn 1” incident and no driver is wholly at fault.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-qat-925cce82b462-01,adj-b485215d0d2901c7,incident-src-b485215d0d2901c7,fia-2023-qat-925cce82b462,2023-qat,Race,unsafe_rejoin,14,16,Turn 2,,,unresolved,32,33,32|33,2023-10-08T17:55:00+00:00,2023-10-08T17:56:00+00:00,fia_clock_lap_interval,referral-eae8e2cfc58a340d,candidate_pending_review,8.0,34.0,35.0,noted|investigation,"[""TURN 2 INCIDENT INVOLVING CAR 14 (ALO) NOTED - REJOINING UNSAFELY"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - REJOINING UNSAFELY""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-qat-002060120e1b-01,adj-2bb6a3e3238bf797,incident-group-3d3328a390c3ac33,fia-2023-qat-002060120e1b,2023-qat,Sprint,causing_collision,11,27|31,Turn 2,,,unresolved,10,11,10|11,2023-10-07T17:52:00+00:00,2023-10-07T17:53:00+00:00,fia_clock_lap_interval,referral-50ed2c378523739f,high_confidence_algorithmic,13.0,12.0,12.0,noted,"[""TURN 2 INCIDENT INVOLVING CARS 11 (PER), 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",False,False,False,outside,alongside,unknown,False,"{""attacker_line"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2.""], ""overlap"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2."", ""Whilst Car 31 was moving from the left track edge to the middle of the track between Turns 1 and 2 with Car 27 on his right, the driver was not aware of Car 11 pulling alongside on the right side as his visibility was blocked by Car 27."", ""The Stewards determine that Car 31 moved in a manner that would have allowed Cars 31 and 27 to negotiate Turn 2 side by side if Car 11 had not been there.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-qat-8a64aec7daf5-01,adj-3963f9cb2db8ec33,incident-group-3d3328a390c3ac33,fia-2023-qat-8a64aec7daf5,2023-qat,Sprint,causing_collision,31,11|27,Turn 2,,,unresolved,10,11,10|11,2023-10-07T17:52:00+00:00,2023-10-07T17:53:00+00:00,fia_clock_lap_interval,referral-50ed2c378523739f,high_confidence_algorithmic,13.0,12.0,12.0,noted,"[""TURN 2 INCIDENT INVOLVING CARS 11 (PER), 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",False,False,False,outside,alongside,unknown,False,"{""attacker_line"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2.""], ""overlap"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2."", ""Whilst Car 31 was moving from the left track edge to the middle of the track between Turns 1 and 2 with Car 27 on his right, the driver was not aware of Car 11 pulling alongside on the right side as his visibility was blocked by Car 27."", ""The Stewards determine that Car 31 moved in a manner that would have allowed Cars 31 and 27 to negotiate Turn 2 side by side if Car 11 had not been there.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-qat-9b045d16fdac-01,adj-be81901bac03674e,incident-group-3d3328a390c3ac33,fia-2023-qat-9b045d16fdac,2023-qat,Sprint,causing_collision,27,11|31,Turn 2,,,unresolved,10,11,10|11,2023-10-07T17:52:00+00:00,2023-10-07T17:53:00+00:00,fia_clock_lap_interval,referral-50ed2c378523739f,high_confidence_algorithmic,13.0,12.0,12.0,noted,"[""TURN 2 INCIDENT INVOLVING CARS 11 (PER), 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",False,False,False,outside,alongside,unknown,False,"{""attacker_line"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2.""], ""overlap"": [""This led to Car 11 being able to pull alongside on the outside before Turn 2."", ""Whilst Car 31 was moving from the left track edge to the middle of the track between Turns 1 and 2 with Car 27 on his right, the driver was not aware of Car 11 pulling alongside on the right side as his visibility was blocked by Car 27."", ""The Stewards determine that Car 31 moved in a manner that would have allowed Cars 31 and 27 to negotiate Turn 2 side by side if Car 11 had not been there.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-sgp-f4e066ac44c1-01,adj-1eae245c11ac871f,incident-src-1eae245c11ac871f,fia-2023-sgp-f4e066ac44c1,2023-sgp,Race,causing_collision,11,23|40,Turn 13,,,unresolved,58,59,58|59,2023-09-17T13:44:00+00:00,2023-09-17T13:45:00+00:00,fia_clock_lap_interval,referral-fa5877ac295331e9,candidate_pending_review,11.0,59.0,60.0,noted|post_session_investigation,"[""TURN 13 INCIDENT INVOLVING CARS 11 (PER) AND 23 (ALB) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 11 (PER) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-usa-4b0f79bc4886-01,adj-0b22a250d896b161,incident-src-0b22a250d896b161,fia-2023-usa-4b0f79bc4886,2023-usa,Race,gaining_advantage_off_track,18,2,Turn 12,,26,fia_incident_clock_single_lap_interval,26,26,26,2023-10-22T19:48:00+00:00,2023-10-22T19:49:00+00:00,fia_clock_lap_interval,referral-a6aaa7fa2cdf6990,candidate_pending_review,12.0,28.0,33.0,noted|investigation|no_further_action,"[""TURN 12 INCIDENT INVOLVING CARS 2 (SAR) AND 18 (STR) NOTED "", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 2 (SAR) AND 18 (STR) UNDER INVESTIGATION "", ""FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 2 (SAR) AND 18 (STR) NO FURTHER ACTION ""]",False,False,False,ambiguous_both_lines_mentioned,alongside,apex,False,"{""attacker_line"": [""The driver of Car 2 defended his position on the inside, forcing Car 18 slightly off track at the exit."", ""Car 18 made a move on Car 2 on the outside into Turn 12.""], ""corner_phase"": [""He was in front at the apex and to the exit and therefore had the right to the line.""], ""overlap"": [""However, due to the track layout in that part of the track, Car 18 was able to stay alongside and maintain his position, essentially resulting in both cars ending up in the correct order.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-usa-0349556641dc-01,adj-935cbd4cd614af87,incident-src-935cbd4cd614af87,fia-2023-usa-0349556641dc,2023-usa,Sprint,gaining_advantage_off_track,23,81,Turn 1,,,unresolved,6,7,6|7,2023-10-21T22:14:00+00:00,2023-10-21T22:15:00+00:00,fia_clock_lap_interval,referral-bb402d05433ecd0e,high_confidence_algorithmic,15.0,8.0,11.0,noted|investigation|no_further_action,"[""TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 81 (PIA) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 81 (PIA) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 23 (ALB) AND 81 (PIA) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,unknown,alongside,unknown,False,"{""overlap"": [""Due to the track layout in that part of the track, Car 23 was able to stay alongside and maintain his position, essentially resulting in both cars ending up in the correct order.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-usa-233ee024e884-01,adj-69521e50d0d556b6,incident-src-69521e50d0d556b6,fia-2023-usa-233ee024e884,2023-usa,Sprint,gaining_advantage_off_track,63,81,Turn 15,,,unresolved,3,4,3|4,2023-10-21T22:08:00+00:00,2023-10-21T22:09:00+00:00,fia_clock_lap_interval,referral-41aa9fc9c52b1081,high_confidence_algorithmic,15.0,4.0,6.0,noted|investigation|sanction_announced,"[""TURN 15 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,outside,unknown,unknown,False,"{""attacker_line"": [""Car 63 was attempting to pass Car 81 on the outside into Turn 15.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-usa-cf78524f4683-01,adj-b34bfbde37e56841,incident-src-b34bfbde37e56841,fia-2023-usa-cf78524f4683,2023-usa,Sprint,forcing_off_track,24,20,Turn 1,,,unresolved,11,12,11|12,2023-10-21T22:22:00+00:00,2023-10-21T22:23:00+00:00,fia_clock_lap_interval,referral-514c03437a7f4166,high_confidence_algorithmic,15.0,14.0,19.0,noted|investigation|no_further_action,"[""TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 24 (ZHO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 24 (ZHO) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 24 (ZHO) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK""]",False,False,False,unknown,alongside,unknown,False,"{""overlap"": [""Due to the track layout in that part of the track, Car 20 was able to stay alongside and maintain his position, essentially resulting in both cars ending up in the correct order and Car 24 giving back the position to Car 20.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2023-usa-f78ade45f844-01,adj-b05ba7caf0f910d9,incident-src-b05ba7caf0f910d9,fia-2023-usa-f78ade45f844,2023-usa,Sprint,gaining_advantage_off_track,24,20,Turn 15,,13,fia_incident_clock_single_lap_interval,13,13,13,2023-10-21T22:25:00+00:00,2023-10-21T22:26:00+00:00,fia_clock_lap_interval,referral-8bf6626169dcd459,high_confidence_algorithmic,15.0,18.0,19.0,noted|investigation|sanction_announced,"[""TURN 15 INCIDENT INVOLVING CARS 20 (MAG) AND 24 (ZHO) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 20 (MAG) AND 24 (ZHO) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 24 (ZHO) - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Car 24 tried to overtake Car 20 on the inside into Turn 15, but was not able to complete the overtaking maneuver on track, left the track and gained a lasting advantage.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-abu-1738c094dc27-01,adj-2e20778ef64918d5,incident-src-2e20778ef64918d5,fia-2024-abu-1738c094dc27,2024-abu,Race,causing_collision,77,20,Turn 6,,30,fia_incident_clock_single_lap_interval,30,30,30,2024-12-08T13:49:00+00:00,2024-12-08T13:50:00+00:00,fia_clock_lap_interval,referral-ab309720b3991aaa,ambiguous_pending_review,13.0,32.0,32.0,noted|investigation,"[""TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 77 (BOT) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 77 (BOT) UNDER INVESTIGATION - CAUSING A COLLISION""]",False,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Car 77 was on the inside of Car 20 on the approach to Turn 6, misjudged his braking significantly and collided with Car 20 which was entering the corner on the regular racing line.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-abu-4ec5bc83f9fa-01,adj-8ca9eb32832537c5,incident-src-8ca9eb32832537c5,fia-2024-abu-4ec5bc83f9fa,2024-abu,Race,causing_collision,1,81,Turn 1,,1,fia_incident_clock_single_lap_interval,1,1,1,2024-12-08T13:03:00+00:00,2024-12-08T13:04:00+00:00,fia_clock_lap_interval,referral-77f98b44ca9910e1,high_confidence_algorithmic,15.0,1.0,5.0,noted|investigation|sanction_announced,"[""TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 81 (PIA) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - CAUSING A COLLISION""]",True,False,False,inside,alongside,apex,False,"{""attacker_line"": [""Car 1 attempted to overtake Car 81 on the inside into Turn 1, but never got far enough alongside.""], ""corner_phase"": [""Both cars collided shortly after the apex.""], ""overlap"": [""Car 1 attempted to overtake Car 81 on the inside into Turn 1, but never got far enough alongside.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-abu-62aed0693198-01,adj-5b76f9299c3d25a5,incident-src-5b76f9299c3d25a5,fia-2024-abu-62aed0693198,2024-abu,Race,causing_collision,77,11,Turn 6,1,1,model_reviewed_source_or_timing,1,1,1,2024-12-08T13:04:00+00:00,2024-12-08T13:05:00+00:00,fia_clock_lap_interval,referral-09e39de88467ad49,high_confidence_algorithmic,13.0,4.0,6.0,noted|investigation|sanction_announced,"[""TURN 7 INCIDENT INVOLVING CARS 77 (BOT) AND 11 (PER) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 77 (BOT) AND 11 (PER) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 77 (BOT) - CAUSING A COLLISION""]",True,False,False,inside,unknown,unknown,False,"{""attacker_line"": [""Car 77 attempted to overtake Car 11 on the inside into Turn 6, but ran over the inside kerb and hit the rear left wheel of Car 11.""]}",machine_extracted_pending_human_review,pending_human_review,,,
adjudication-seed-fia-2024-abu-b8e37d9fdbe9-01,adj-b6f8f8dea3be57fe,incident-src-b6f8f8dea3be57fe,fia-2024-abu-b8e37d9fdbe9,2024-abu,Race,causing_collision,81,43,Turn 6,,,unresolved,3,4,3|4,2024-12-08T13:08:00+00:00,2024-12-08T13:09:00+00:00,fia_clock_lap_interval,referral-426530d3c0394fff,high_confidence_algorithmic,15.0,6.0,9.0,noted|investigation|sanction_announced,"[""TURN 6 INCIDENT INVOLVING CARS 81 (PIA) AND 43 (COL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 81 (PIA) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - CAUSING A COLLISION""]",False,False,False,unknown,unknown,unknown,False,{},machine_extracted_pending_human_review,pending_human_review,,,
