adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,adjudication_car_numbers,accused_driver_number,affected_driver_numbers,lap_number,location,incident_family,outcome_family,referral_episode_id,link_score,runner_up_score,link_status,link_basis_json,link_review_status,link_reviewer_id,link_review_notes
adjudication-seed-fia-2025-chn-5f2ef54b24c3-01,adj-f73048c90c90fbee,incident-src-f73048c90c90fbee,fia-2025-chn-5f2ef54b24c3,2025-chn,Sprint,5|7,7,5,,Turn 14,causing_collision,time_penalty,referral-80b7ad494889ee19,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-chn-795784acfef6-01,adj-8788c51da20ae484,incident-src-8788c51da20ae484,fia-2025-chn-795784acfef6,2025-chn,Race,6|7,7,6,,Turn 14,forcing_off_track,time_penalty,referral-2d814c11b4a97887,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-bhr-03bfd7816342-01,adj-ccae0d70c41eed34,incident-src-ccae0d70c41eed34,fia-2025-bhr-03bfd7816342,2025-bhr,Race,27|30,30,27,,Turn 1,causing_collision,time_penalty,referral-05b94ced9330672f,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-bhr-732dd8183412-01,adj-f343c8d3c1915d9d,incident-src-f343c8d3c1915d9d,fia-2025-bhr-732dd8183412,2025-bhr,Race,18|30,30,18,,"Turns 2, 1",causing_collision,time_penalty,referral-d74c2a82eb30d908,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-bhr-fadfd5ceb9c2-01,adj-55f2f483dc86216e,incident-src-55f2f483dc86216e,fia-2025-bhr-fadfd5ceb9c2,2025-bhr,Race,12|55,55,12,,Turn 10,forcing_off_track,time_penalty,referral-8e68cf4763be7ba9,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-sau-085f04d49714-01,adj-c3806e9e6a004dbe,incident-src-c3806e9e6a004dbe,fia-2025-sau-085f04d49714,2025-sau,Race,7|30,30,7,,"Turns 2, 1",gaining_advantage_off_track,time_penalty,referral-1d785c89224a4865,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2025-sau-8187bba80d1e-01,adj-47d34770b1ec91cd,incident-src-47d34770b1ec91cd,fia-2025-sau-8187bba80d1e,2025-sau,Race,10|22|55,22,10|55,,Turn 5,causing_collision,no_further_action,referral-3dcd04109c7befd9,11.0,,candidate_pending_review,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-sau-8ffc9e48015e-01,adj-87d924dd6ae7d7a9,incident-src-87d924dd6ae7d7a9,fia-2025-sau-8ffc9e48015e,2025-sau,Race,1|81,1,81,,Turn 2,gaining_advantage_off_track,time_penalty,referral-128709662d198c39,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2025-mia-257f8720a641-01,adj-5fb4a92076f8efba,incident-src-5fb4a92076f8efba,fia-2025-mia-257f8720a641,2025-mia,Sprint,14|30,30,14,,"Turns 12, 11",causing_collision,time_penalty,referral-b7a7e983f39b483b,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-mia-2fbe65f9cac5-01,adj-cc7aa990ebfcb644,incident-src-cc7aa990ebfcb644,fia-2025-mia-2fbe65f9cac5,2025-mia,Race,44|55,44,55,,Turn 17,causing_collision,no_further_action,referral-6fc136acc0b9e3a0,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-mia-45845998ca54-01,adj-324b4967a8663b58,incident-src-324b4967a8663b58,fia-2025-mia-45845998ca54,2025-mia,Race,44|55,55,44,,Turn 17,causing_collision,no_further_action,referral-6fc136acc0b9e3a0,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-emi-97ce0e850a70-01,adj-97c5411ec4864978,incident-src-97c5411ec4864978,fia-2025-emi-97ce0e850a70,2025-emi,Race,16|23,16,23,,Turn 2,forcing_off_track,no_further_action,referral-59be634901566cbd,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-mco-637ae2b682ba-01,adj-bcb17f8b041a82e3,incident-src-bcb17f8b041a82e3,fia-2025-mco-637ae2b682ba,2025-mco,Race,23|63,63,23,,Turn 10,gaining_advantage_off_track,drive_through,referral-cf577333c2638f1e,10.0,8.0,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-mco-b201d5cbcdc6-01,adj-7d5059e7588e17a9,incident-src-7d5059e7588e17a9,fia-2025-mco-b201d5cbcdc6,2025-mco,Race,10|22,10,22,,"Turns 10, 9",causing_collision,reprimand,referral-95d155f18c866d43,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-099b030b67a2-01,adj-412e6ca5aca26ea3,incident-src-412e6ca5aca26ea3,fia-2025-esp-099b030b67a2,2025-esp,Race,1|16,1,16,,Turn 14,causing_collision,no_further_action,referral-6eacb77df8d2ea39,10.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-0fd436b99af1-01,adj-6df990a2ab7ddf2d,incident-src-6df990a2ab7ddf2d,fia-2025-esp-0fd436b99af1,2025-esp,Race,1|16,16,1,,Turn 14,causing_collision,no_further_action,referral-6eacb77df8d2ea39,10.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-15cd2122312e-01,adj-413c9757dacacb88,incident-src-413c9757dacacb88,fia-2025-esp-15cd2122312e,2025-esp,Race,30|87,87,30,,"Turns 1, 3",gaining_advantage_off_track,time_penalty,referral-1af30777a3b12eca,13.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-34abd90169ab-01,adj-fd11a3e24a70c2a4,incident-src-fd11a3e24a70c2a4,fia-2025-esp-34abd90169ab,2025-esp,Race,23|30,30,23,,Turn 1,causing_collision,no_further_action,referral-f5b0ef6d99d368fc,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-45b994ae68b4-01,adj-153a4612c0b20d81,incident-src-153a4612c0b20d81,fia-2025-esp-45b994ae68b4,2025-esp,Race,1|63,1,63,,"Turns 1, 3",gaining_advantage_off_track,no_further_action,referral-c63585919491070c,10.0,7.0,candidate_pending_review,"[""exact_car_set"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-4693ce9dbdc4-01,adj-479d79e5865e135e,incident-src-479d79e5865e135e,fia-2025-esp-4693ce9dbdc4,2025-esp,Race,23|30,23,30,,Turn 1,gaining_advantage_off_track,time_penalty,referral-1af30777a3b12eca,10.0,9.0,ambiguous_pending_review,"[""affected_car_overlap"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-esp-8cd31c466963-01,adj-567832bf228e7eb4,incident-src-567832bf228e7eb4,fia-2025-esp-8cd31c466963,2025-esp,Race,1|63,1,63,,Turn 5,causing_collision,time_penalty,referral-6eacb77df8d2ea39,14.0,8.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-can-acdc79e65cc6-01,adj-bfdfb2effacad54c,incident-src-bfdfb2effacad54c,fia-2025-can-acdc79e65cc6,2025-can,Race,4|81,4,81,,,causing_collision,time_penalty,referral-f49e8069307abb3e,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-can-cb1693dfcc0a-01,adj-aafbbe06da3e5c01,incident-src-aafbbe06da3e5c01,fia-2025-can-cb1693dfcc0a,2025-can,Race,18,18,,,,forcing_off_track,time_penalty,referral-779512858c76e9f5,12.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-aut-1b2cf15490ab-01,adj-dc3cbf1b2175e95d,incident-src-dc3cbf1b2175e95d,fia-2025-aut-1b2cf15490ab,2025-aut,Race,1|12|30,12,1|30,1,Turn 3,causing_collision,grid_penalty,referral-5dcd77f0eab66ae4,11.0,,candidate_pending_review,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-aut-3666395a2885-01,adj-2197497836f6c46a,incident-src-2197497836f6c46a,fia-2025-aut-3666395a2885,2025-aut,Race,18|22,22,18,,Turn 3,forcing_off_track,no_further_action,referral-d9524c3d0ce7c389,12.0,,candidate_pending_review,"[""exact_car_set"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-aut-41aebded7db6-01,adj-1651c96225ee4d5c,incident-src-1651c96225ee4d5c,fia-2025-aut-41aebded7db6,2025-aut,Race,22|43,22,43,,Turn 4,causing_collision,time_penalty,referral-f8ec31dc5b84851c,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-aut-5f0b9bc97e16-01,adj-f304cec4c251df69,incident-src-f304cec4c251df69,fia-2025-aut-5f0b9bc97e16,2025-aut,Race,43|87,43,87,,Turn 3,forcing_off_track,no_further_action,referral-a1614dad1d58f891,12.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-aut-a1f29843f018-01,adj-10a1869690dc7622,incident-src-10a1869690dc7622,fia-2025-aut-a1f29843f018,2025-aut,Race,22|43|81,43,81|22,,Turn 3,forcing_off_track,time_penalty,referral-dd5749e17e3644b1,13.0,8.0,high_confidence_algorithmic,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-gbr-07f4a9af8016-01,adj-e0f8f07ee7a2831d,incident-src-e0f8f07ee7a2831d,fia-2025-gbr-07f4a9af8016,2025-gbr,Race,6|12,6,12,,Turn 9,causing_collision,no_further_action,referral-97885793288084e1,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-gbr-66f857d6d3d7-01,adj-56c508de2d41940c,incident-src-56c508de2d41940c,fia-2025-gbr-66f857d6d3d7,2025-gbr,Race,22|87,22,87,,Turns 6-7,causing_collision,time_penalty,referral-0781a9d0f3e2cf8d,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-gbr-b43775ce7468-01,adj-42e27716f0b6e748,incident-src-42e27716f0b6e748,fia-2025-gbr-b43775ce7468,2025-gbr,Race,31|87,31,87,,Turn 6,causing_collision,no_further_action,referral-39687112b09e6548,10.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-gbr-bde5afff8b9e-01,adj-73480aa892b4963c,incident-src-73480aa892b4963c,fia-2025-gbr-bde5afff8b9e,2025-gbr,Race,31|87,87,31,,Turn 6,causing_collision,no_further_action,referral-39687112b09e6548,10.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-hun-3fbd14c36cd7-01,adj-4fb7700e0eacd773,incident-src-4fb7700e0eacd773,fia-2025-hun-3fbd14c36cd7,2025-hun,Race,10|55,10,55,,Turn 4,causing_collision,time_penalty,referral-da5b6ae5cfb3c8a1,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-hun-cafb664d4278-01,adj-6a67a6327b949573,incident-src-6a67a6327b949573,fia-2025-hun-cafb664d4278,2025-hun,Race,22|27,22,27,,Turn 1,forcing_off_track,no_further_action,referral-f52ec5a3fb397e7e,12.0,,candidate_pending_review,"[""exact_car_set"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-ned-644f47d1f6a0-01,adj-47e48f725c522344,incident-src-47e48f725c522344,fia-2025-ned-644f47d1f6a0,2025-ned,Race,30|55,55,30,,Turn 1,causing_collision,time_penalty,referral-6da8a30656674802,10.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-ned-93b5218acb32-01,adj-8f0780dbba4e36af,incident-src-8f0780dbba4e36af,fia-2025-ned-93b5218acb32,2025-ned,Race,16|63,63,16,,"Turns 12, 11",causing_collision,no_further_action,referral-5b0d6819a27844e3,11.0,10.0,ambiguous_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-ned-bebf98c3f2bf-01,adj-7a6e06b6a58ea9bf,incident-src-7a6e06b6a58ea9bf,fia-2025-ned-bebf98c3f2bf,2025-ned,Race,16|63,16,63,,"Turns 12, 11",causing_collision,no_further_action,referral-5b0d6819a27844e3,11.0,10.0,ambiguous_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-ned-d843a4b9a866-01,adj-8200d1dc5332b417,incident-src-8200d1dc5332b417,fia-2025-ned-d843a4b9a866,2025-ned,Race,12|16,12,16,,Turn 3,causing_collision,time_penalty,referral-562b20d8442a7b89,14.0,6.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-ita-3a096d05b5d9-01,adj-c1ca0f988c06f7ac,incident-src-c1ca0f988c06f7ac,fia-2025-ita-3a096d05b5d9,2025-ita,Race,18|31,31,18,,Turn 4,forcing_off_track,time_penalty,referral-6090878c4e83c071,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-ita-9d19bb5350fc-01,adj-c3132170cde7b7cf,incident-src-c3132170cde7b7cf,fia-2025-ita-9d19bb5350fc,2025-ita,Race,55|87,87,55,,Turn 4,causing_collision,time_penalty,referral-05462a009b963b4e,13.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-aze-0d1070d6a1c6-01,adj-94d8c357c79994c4,incident-src-94d8c357c79994c4,fia-2025-aze-0d1070d6a1c6,2025-aze,Race,23|43,23,43,,Turn 5,causing_collision,time_penalty,referral-8fb16f079cf7e00b,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-usa-128be2a520d5-01,adj-e735ae114a36040d,incident-src-e735ae114a36040d,fia-2025-usa-128be2a520d5,2025-usa,Sprint,12|87,87,12,,Turn 12,gaining_advantage_off_track,time_penalty,referral-00e9a7cad301ce54,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-usa-1f9064819192-01,adj-d1735787a6532540,incident-src-d1735787a6532540,fia-2025-usa-1f9064819192,2025-usa,Race,12|55,55,12,,Turn 15,causing_collision,grid_penalty,referral-9ee5a096989b8230,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-usa-e36053ba7969-01,adj-671ecdc75433b5c4,incident-src-671ecdc75433b5c4,fia-2025-usa-e36053ba7969,2025-usa,Sprint,18|31,18,31,,Turn 1,causing_collision,grid_penalty,referral-1e360c2dff8943be,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-mex-47fc1c3a7137-01,adj-29e0c768f162cabc,incident-src-29e0c768f162cabc,fia-2025-mex-47fc1c3a7137,2025-mex,Race,1|44,44,1,,Turns 4-5,gaining_advantage_off_track,time_penalty,referral-d12c5370eadce05a,8.0,8.0,ambiguous_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2025-mex-f947a135cd58-01,adj-dba46fa3ca5c210c,incident-src-dba46fa3ca5c210c,fia-2025-mex-f947a135cd58,2025-mex,Race,1|44,44,1,6,Turn 1,causing_collision,no_further_action,referral-d12c5370eadce05a,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-sao-06b73ba655ed-01,adj-7f13cd0ba94d7090,incident-src-7f13cd0ba94d7090,fia-2025-sao-06b73ba655ed,2025-sao,Race,18|22,22,18,6,Turn 8,causing_collision,time_penalty,referral-9cd85ab0e35ccaec,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-sao-61b609bbbc46-01,adj-a4594db187cf51e4,incident-src-a4594db187cf51e4,fia-2025-sao-61b609bbbc46,2025-sao,Sprint,30|87,30,87,,"Turns 4, 3",causing_collision,time_penalty,referral-e087a5378e0f0c80,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2025-sao-8b59704b34d7-01,adj-ae58e3cecb00d019,incident-src-ae58e3cecb00d019,fia-2025-sao-8b59704b34d7,2025-sao,Race,43|44,44,43,2,Turn 15,causing_collision,time_penalty,referral-6ad7e4165a21d44e,15.0,9.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-sao-f7a215166f92-01,adj-07251667fa91d99d,incident-src-07251667fa91d99d,fia-2025-sao-f7a215166f92,2025-sao,Race,12|16|81,81,12|16,6,Turn 1,causing_collision,time_penalty,referral-b8d436316d13e265,13.0,8.0,high_confidence_algorithmic,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-lvs-462a2bce3a3a-01,adj-4762dd05c67569c8,incident-src-4762dd05c67569c8,fia-2025-lvs-462a2bce3a3a,2025-lvs,Race,5|18,5,18,1,Turn 1,causing_collision,grid_penalty,referral-2ba396eba5a59d95,12.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2025-lvs-930d412442e7-01,adj-2c6f2f495e380077,incident-src-2c6f2f495e380077,fia-2025-lvs-930d412442e7,2025-lvs,Race,30|55|63|81,30,81|63|55,1,Turn 1,causing_collision,no_further_action,referral-299f74f832c44e98,13.0,,high_confidence_algorithmic,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-lvs-9874a99bc7cd-01,adj-3970a605781c9f8e,incident-src-3970a605781c9f8e,fia-2025-lvs-9874a99bc7cd,2025-lvs,Race,23|44,23,44,,Turn 14,causing_collision,time_penalty,referral-b715f3583bfd8d4d,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-qat-78837a554fcb-01,adj-b5568820681da36b,incident-src-b5568820681da36b,fia-2025-qat-78837a554fcb,2025-qat,Race,10|27,27,10,,,causing_collision,no_further_action,referral-aa5b2e3498a65c01,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-abu-5a289d5d001e-01,adj-c87d6a167a0b882c,incident-src-c87d6a167a0b882c,fia-2025-abu-5a289d5d001e,2025-abu,Race,18|87,87,18,,Turn 9,multiple_defensive_moves,time_penalty,referral-fad6a092c255e93e,12.0,,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-abu-90b14b4ed0c9-01,adj-862c5abf64138d26,incident-src-862c5abf64138d26,fia-2025-abu-90b14b4ed0c9,2025-abu,Race,4|22,4,22,,,gaining_advantage_off_track,no_further_action,referral-cb1899c706c559e8,10.0,,candidate_pending_review,"[""exact_car_set"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-abu-9913dc5c7021-01,adj-e4777c2ca2dcd628,incident-src-e4777c2ca2dcd628,fia-2025-abu-9913dc5c7021,2025-abu,Race,10|27,27,10,,,causing_collision,no_further_action,referral-a54b06fbd1bfe5dc,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2025-abu-9c20002be5b0-01,adj-e6d0642f2d104bf2,incident-src-e6d0642f2d104bf2,fia-2025-abu-9c20002be5b0,2025-abu,Race,10|27,10,27,,,causing_collision,no_further_action,referral-a54b06fbd1bfe5dc,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
